tech,year,month,unit,value
Tha_Thung_Na,1,7869,m3,55030000.0
Tha_Thung_Na,1,7870,m3,55030000.0
Tha_Thung_Na,1,7871,m3,55030000.0
Tha_Thung_Na,1,7872,m3,55030000.0
Tha_Thung_Na,1,7873,m3,55030000.0
Tha_Thung_Na,1,7874,m3,55030000.0
Tha_Thung_Na,1,7875,m3,55030000.0
Tha_Thung_Na,1,7876,m3,55030000.0
Tha_Thung_Na,1,7877,m3,55030000.0
Tha_Thung_Na,1,7878,m3,55030000.0
Tha_Thung_Na,1,7879,m3,55030000.0
Tha_Thung_Na,1,7880,m3,55030000.0
Tha_Thung_Na,1,7881,m3,55030000.0
Tha_Thung_Na,1,7882,m3,55030000.0
Tha_Thung_Na,1,7883,m3,55030000.0
Tha_Thung_Na,1,7884,m3,55030000.0
Tha_Thung_Na,1,7885,m3,55030000.0
Tha_Thung_Na,1,7886,m3,55030000.0
Tha_Thung_Na,1,7887,m3,55030000.0
Tha_Thung_Na,1,7888,m3,55030000.0
Tha_Thung_Na,1,7889,m3,55030000.0
Tha_Thung_Na,1,7890,m3,55030000.0
Tha_Thung_Na,1,7891,m3,55030000.0
Tha_Thung_Na,1,7892,m3,55030000.0
Tha_Thung_Na,1,7893,m3,55030000.0
Tha_Thung_Na,1,7894,m3,55030000.0
Tha_Thung_Na,1,7895,m3,55030000.0
Tha_Thung_Na,1,7896,m3,55030000.0
Tha_Thung_Na,1,7897,m3,55030000.0
Tha_Thung_Na,1,7898,m3,55030000.0
Tha_Thung_Na,1,7899,m3,55030000.0
Tha_Thung_Na,1,7900,m3,55030000.0
Tha_Thung_Na,1,7901,m3,55030000.0
Tha_Thung_Na,1,7902,m3,55030000.0
Tha_Thung_Na,1,7903,m3,55030000.0
Tha_Thung_Na,1,7904,m3,55030000.0
Tha_Thung_Na,1,7905,m3,55030000.0
Tha_Thung_Na,1,7906,m3,55030000.0
Tha_Thung_Na,1,7907,m3,55030000.0
Tha_Thung_Na,1,7908,m3,55030000.0
Tha_Thung_Na,1,7909,m3,55030000.0
Tha_Thung_Na,1,7910,m3,55030000.0
Tha_Thung_Na,1,7911,m3,55030000.0
Tha_Thung_Na,1,7912,m3,55030000.0
Tha_Thung_Na,1,7913,m3,55030000.0
Tha_Thung_Na,1,7914,m3,55030000.0
Tha_Thung_Na,1,7915,m3,55030000.0
Tha_Thung_Na,1,7916,m3,55030000.0
Tha_Thung_Na,1,7917,m3,55030000.0
Tha_Thung_Na,1,7918,m3,55030000.0
Tha_Thung_Na,1,7919,m3,55030000.0
Tha_Thung_Na,1,7920,m3,55030000.0
Tha_Thung_Na,1,7921,m3,55030000.0
Tha_Thung_Na,1,7922,m3,55030000.0
Tha_Thung_Na,1,7923,m3,55030000.0
Tha_Thung_Na,1,7924,m3,55030000.0
Tha_Thung_Na,1,7925,m3,55030000.0
Tha_Thung_Na,1,7926,m3,55030000.0
Tha_Thung_Na,1,7927,m3,55030000.0
Tha_Thung_Na,1,7928,m3,55030000.0
Tha_Thung_Na,1,7929,m3,55030000.0
Tha_Thung_Na,1,7930,m3,55030000.0
Tha_Thung_Na,1,7931,m3,55030000.0
Tha_Thung_Na,1,7932,m3,55030000.0
Tha_Thung_Na,1,7933,m3,55030000.0
Tha_Thung_Na,1,7934,m3,55030000.0
Tha_Thung_Na,1,7935,m3,55030000.0
Tha_Thung_Na,1,7936,m3,55030000.0
Tha_Thung_Na,1,7937,m3,55030000.0
Tha_Thung_Na,1,7938,m3,55030000.0
Tha_Thung_Na,1,7939,m3,55030000.0
Tha_Thung_Na,1,7940,m3,55030000.0
Tha_Thung_Na,1,7941,m3,55030000.0
Tha_Thung_Na,1,7942,m3,55030000.0
Tha_Thung_Na,1,7943,m3,55030000.0
Tha_Thung_Na,1,7944,m3,55030000.0
Tha_Thung_Na,1,7945,m3,55030000.0
Tha_Thung_Na,1,7946,m3,55030000.0
Tha_Thung_Na,1,7947,m3,55030000.0
Tha_Thung_Na,1,7948,m3,55030000.0
Tha_Thung_Na,1,7949,m3,55030000.0
Tha_Thung_Na,1,7950,m3,55030000.0
Tha_Thung_Na,1,7951,m3,55030000.0
Tha_Thung_Na,1,7952,m3,55030000.0
Tha_Thung_Na,1,7953,m3,55030000.0
Tha_Thung_Na,1,7954,m3,55030000.0
Tha_Thung_Na,1,7955,m3,55030000.0
Tha_Thung_Na,1,7956,m3,55030000.0
Tha_Thung_Na,1,7957,m3,55030000.0
Tha_Thung_Na,1,7958,m3,55030000.0
Tha_Thung_Na,1,7959,m3,55030000.0
Tha_Thung_Na,1,7960,m3,55030000.0
Tha_Thung_Na,1,7961,m3,55030000.0
Tha_Thung_Na,1,7962,m3,55030000.0
Tha_Thung_Na,1,7963,m3,55030000.0
Tha_Thung_Na,1,7964,m3,55030000.0
Tha_Thung_Na,1,7965,m3,55030000.0
Tha_Thung_Na,1,7966,m3,55030000.0
Tha_Thung_Na,1,7967,m3,55030000.0
Tha_Thung_Na,1,7968,m3,55030000.0
Tha_Thung_Na,1,7969,m3,55030000.0
Tha_Thung_Na,1,7970,m3,55030000.0
Tha_Thung_Na,1,7971,m3,55030000.0
Tha_Thung_Na,1,7972,m3,55030000.0
Tha_Thung_Na,1,7973,m3,55030000.0
Tha_Thung_Na,1,7974,m3,55030000.0
Tha_Thung_Na,1,7975,m3,55030000.0
Tha_Thung_Na,1,7976,m3,55030000.0
Tha_Thung_Na,1,7977,m3,55030000.0
Tha_Thung_Na,1,7978,m3,55030000.0
Tha_Thung_Na,1,7979,m3,55030000.0
Tha_Thung_Na,1,7980,m3,55030000.0
Tha_Thung_Na,1,7981,m3,55030000.0
Tha_Thung_Na,1,7982,m3,55030000.0
Tha_Thung_Na,1,7983,m3,55030000.0
Tha_Thung_Na,1,7984,m3,55030000.0
Tha_Thung_Na,1,7985,m3,55030000.0
Tha_Thung_Na,1,7986,m3,55030000.0
Tha_Thung_Na,1,7987,m3,55030000.0
Tha_Thung_Na,1,7988,m3,55030000.0
Tha_Thung_Na,1,7989,m3,55030000.0
Tha_Thung_Na,1,7990,m3,55030000.0
Tha_Thung_Na,1,7991,m3,55030000.0
Tha_Thung_Na,1,7992,m3,55030000.0
Tha_Thung_Na,1,7993,m3,55030000.0
Tha_Thung_Na,1,7994,m3,55030000.0
Tha_Thung_Na,1,7995,m3,55030000.0
Tha_Thung_Na,1,7996,m3,55030000.0
Tha_Thung_Na,1,7997,m3,55030000.0
Tha_Thung_Na,1,7998,m3,55030000.0
Tha_Thung_Na,1,7999,m3,55030000.0
Tha_Thung_Na,1,8000,m3,55030000.0
Tha_Thung_Na,1,8001,m3,55030000.0
Tha_Thung_Na,1,8002,m3,55030000.0
Tha_Thung_Na,1,8003,m3,55030000.0
Tha_Thung_Na,1,8004,m3,55030000.0
Tha_Thung_Na,1,8005,m3,55030000.0
Tha_Thung_Na,1,8006,m3,55030000.0
Tha_Thung_Na,1,8007,m3,55030000.0
Tha_Thung_Na,1,8008,m3,55030000.0
Tha_Thung_Na,1,8009,m3,55030000.0
Tha_Thung_Na,1,8010,m3,55030000.0
Tha_Thung_Na,1,8011,m3,55030000.0
Tha_Thung_Na,1,8012,m3,55030000.0
Tha_Thung_Na,1,8013,m3,55030000.0
Tha_Thung_Na,1,8014,m3,55030000.0
Tha_Thung_Na,1,8015,m3,55030000.0
Tha_Thung_Na,1,8016,m3,55030000.0
Tha_Thung_Na,1,8017,m3,55030000.0
Tha_Thung_Na,1,8018,m3,55030000.0
Tha_Thung_Na,1,8019,m3,55030000.0
Tha_Thung_Na,1,8020,m3,55030000.0
Tha_Thung_Na,1,8021,m3,55030000.0
Tha_Thung_Na,1,8022,m3,55030000.0
Tha_Thung_Na,1,8023,m3,55030000.0
Tha_Thung_Na,1,8024,m3,55030000.0
Tha_Thung_Na,1,8025,m3,55030000.0
Tha_Thung_Na,1,8026,m3,55030000.0
Tha_Thung_Na,1,8027,m3,55030000.0
Tha_Thung_Na,1,8028,m3,55030000.0
Tha_Thung_Na,1,8029,m3,55030000.0
Tha_Thung_Na,1,8030,m3,55030000.0
Tha_Thung_Na,1,8031,m3,55030000.0
Tha_Thung_Na,1,8032,m3,55030000.0
Tha_Thung_Na,1,8033,m3,55030000.0
Tha_Thung_Na,1,8034,m3,55030000.0
Tha_Thung_Na,1,8035,m3,55030000.0
Tha_Thung_Na,1,8036,m3,55030000.0
Tha_Thung_Na,1,8037,m3,55030000.0
Tha_Thung_Na,1,8038,m3,55030000.0
Tha_Thung_Na,1,8039,m3,55030000.0
Tha_Thung_Na,1,8040,m3,55030000.0
Tha_Thung_Na,1,8041,m3,55030000.0
Tha_Thung_Na,1,8042,m3,55030000.0
Tha_Thung_Na,1,8043,m3,55030000.0
Tha_Thung_Na,1,8044,m3,55030000.0
Tha_Thung_Na,1,8045,m3,55030000.0
Tha_Thung_Na,1,8046,m3,55030000.0
Tha_Thung_Na,1,8047,m3,55030000.0
Tha_Thung_Na,1,8048,m3,55030000.0
Tha_Thung_Na,1,8049,m3,55030000.0
Tha_Thung_Na,1,8050,m3,55030000.0
Tha_Thung_Na,1,8051,m3,55030000.0
Tha_Thung_Na,1,8052,m3,55030000.0
Tha_Thung_Na,1,8053,m3,55030000.0
Tha_Thung_Na,1,8054,m3,55030000.0
Tha_Thung_Na,1,8055,m3,55030000.0
Tha_Thung_Na,1,8056,m3,55030000.0
Tha_Thung_Na,1,8057,m3,55030000.0
Tha_Thung_Na,1,8058,m3,55030000.0
Tha_Thung_Na,1,8059,m3,55030000.0
Tha_Thung_Na,1,8060,m3,55030000.0
Tha_Thung_Na,1,8061,m3,55030000.0
Tha_Thung_Na,1,8062,m3,55030000.0
Tha_Thung_Na,1,8063,m3,55030000.0
Tha_Thung_Na,1,8064,m3,55030000.0
Tha_Thung_Na,1,8065,m3,55030000.0
Tha_Thung_Na,1,8066,m3,55030000.0
Tha_Thung_Na,1,8067,m3,55030000.0
Tha_Thung_Na,1,8068,m3,55030000.0
Tha_Thung_Na,1,8069,m3,55030000.0
Tha_Thung_Na,1,8070,m3,55030000.0
Tha_Thung_Na,1,8071,m3,55030000.0
Tha_Thung_Na,1,8072,m3,55030000.0
Tha_Thung_Na,1,8073,m3,55030000.0
Tha_Thung_Na,1,8074,m3,55030000.0
Tha_Thung_Na,1,8075,m3,55030000.0
Tha_Thung_Na,1,8076,m3,55030000.0
Tha_Thung_Na,1,8077,m3,55030000.0
Tha_Thung_Na,1,8078,m3,55030000.0
Tha_Thung_Na,1,8079,m3,55030000.0
Tha_Thung_Na,1,8080,m3,55030000.0
Tha_Thung_Na,1,8081,m3,55030000.0
Tha_Thung_Na,1,8082,m3,55030000.0
Tha_Thung_Na,1,8083,m3,55030000.0
Tha_Thung_Na,1,8084,m3,55030000.0
Tha_Thung_Na,1,8085,m3,55030000.0
Tha_Thung_Na,1,8086,m3,55030000.0
Tha_Thung_Na,1,8087,m3,55030000.0
Tha_Thung_Na,1,8088,m3,55030000.0
Tha_Thung_Na,1,8089,m3,55030000.0
Tha_Thung_Na,1,8090,m3,55030000.0
Tha_Thung_Na,1,8091,m3,55030000.0
Tha_Thung_Na,1,8092,m3,55030000.0
Tha_Thung_Na,1,8093,m3,55030000.0
Tha_Thung_Na,1,8094,m3,55030000.0
Tha_Thung_Na,1,8095,m3,55030000.0
Tha_Thung_Na,1,8096,m3,55030000.0
Tha_Thung_Na,1,8097,m3,55030000.0
Tha_Thung_Na,1,8098,m3,55030000.0
Tha_Thung_Na,1,8099,m3,55030000.0
Tha_Thung_Na,1,8100,m3,55030000.0
Tha_Thung_Na,1,8101,m3,55030000.0
Tha_Thung_Na,1,8102,m3,55030000.0
Tha_Thung_Na,1,8103,m3,55030000.0
Tha_Thung_Na,1,8104,m3,55030000.0
Tha_Thung_Na,1,8105,m3,55030000.0
Tha_Thung_Na,1,8106,m3,55030000.0
Tha_Thung_Na,1,8107,m3,55030000.0
Tha_Thung_Na,1,8108,m3,55030000.0
Tha_Thung_Na,1,8109,m3,55030000.0
Tha_Thung_Na,1,8110,m3,55030000.0
Tha_Thung_Na,1,8111,m3,55030000.0
Tha_Thung_Na,1,8112,m3,55030000.0
Tha_Thung_Na,1,8113,m3,55030000.0
Tha_Thung_Na,1,8114,m3,55030000.0
Tha_Thung_Na,1,8115,m3,55030000.0
Tha_Thung_Na,1,8116,m3,55030000.0
Tha_Thung_Na,1,8117,m3,55030000.0
Tha_Thung_Na,1,8118,m3,55030000.0
Tha_Thung_Na,1,8119,m3,55030000.0
Tha_Thung_Na,1,8120,m3,55030000.0
Tha_Thung_Na,1,8121,m3,55030000.0
Tha_Thung_Na,1,8122,m3,55030000.0
Tha_Thung_Na,1,8123,m3,55030000.0
Tha_Thung_Na,1,8124,m3,55030000.0
Tha_Thung_Na,1,8125,m3,55030000.0
Tha_Thung_Na,1,8126,m3,55030000.0
Tha_Thung_Na,1,8127,m3,55030000.0
Tha_Thung_Na,1,8128,m3,55030000.0
Tha_Thung_Na,1,8129,m3,55030000.0
Tha_Thung_Na,1,8130,m3,55030000.0
Tha_Thung_Na,1,8131,m3,55030000.0
Tha_Thung_Na,1,8132,m3,55030000.0
Tha_Thung_Na,1,8133,m3,55030000.0
Tha_Thung_Na,1,8134,m3,55030000.0
Tha_Thung_Na,1,8135,m3,55030000.0
Tha_Thung_Na,1,8136,m3,55030000.0
Tha_Thung_Na,1,8137,m3,55030000.0
Tha_Thung_Na,1,8138,m3,55030000.0
Tha_Thung_Na,1,8139,m3,55030000.0
Tha_Thung_Na,1,8140,m3,55030000.0
Tha_Thung_Na,1,8141,m3,55030000.0
Tha_Thung_Na,1,8142,m3,55030000.0
Tha_Thung_Na,1,8143,m3,55030000.0
Tha_Thung_Na,1,8144,m3,55030000.0
Tha_Thung_Na,1,8145,m3,55030000.0
Tha_Thung_Na,1,8146,m3,55030000.0
Tha_Thung_Na,1,8147,m3,55030000.0
Tha_Thung_Na,1,8148,m3,55030000.0
Tha_Thung_Na,1,8149,m3,55030000.0
Tha_Thung_Na,1,8150,m3,55030000.0
Tha_Thung_Na,1,8151,m3,55030000.0
Tha_Thung_Na,1,8152,m3,55030000.0
Tha_Thung_Na,1,8153,m3,55030000.0
Tha_Thung_Na,1,8154,m3,55030000.0
Tha_Thung_Na,1,8155,m3,55030000.0
Tha_Thung_Na,1,8156,m3,55030000.0
Tha_Thung_Na,1,8157,m3,55030000.0
Tha_Thung_Na,1,8158,m3,55030000.0
Tha_Thung_Na,1,8159,m3,55030000.0
Tha_Thung_Na,1,8160,m3,55030000.0
Tha_Thung_Na,1,8161,m3,55030000.0
Tha_Thung_Na,1,8162,m3,55030000.0
Tha_Thung_Na,1,8163,m3,55030000.0
Tha_Thung_Na,1,8164,m3,55030000.0
Tha_Thung_Na,1,8165,m3,55030000.0
Tha_Thung_Na,1,8166,m3,55030000.0
Tha_Thung_Na,1,8167,m3,55030000.0
Tha_Thung_Na,1,8168,m3,55030000.0
Tha_Thung_Na,1,8169,m3,55030000.0
Tha_Thung_Na,1,8170,m3,55030000.0
Tha_Thung_Na,1,8171,m3,55030000.0
Tha_Thung_Na,1,8172,m3,55030000.0
Tha_Thung_Na,1,8173,m3,55030000.0
Tha_Thung_Na,1,8174,m3,55030000.0
Tha_Thung_Na,1,8175,m3,55030000.0
Tha_Thung_Na,1,8176,m3,55030000.0
Tha_Thung_Na,1,8177,m3,55030000.0
Tha_Thung_Na,1,8178,m3,55030000.0
Tha_Thung_Na,1,8179,m3,55030000.0
Tha_Thung_Na,1,8180,m3,55030000.0
Tha_Thung_Na,1,8181,m3,55030000.0
Tha_Thung_Na,1,8182,m3,55030000.0
Tha_Thung_Na,1,8183,m3,55030000.0
Tha_Thung_Na,1,8184,m3,55030000.0
Tha_Thung_Na,1,8185,m3,55030000.0
Tha_Thung_Na,1,8186,m3,55030000.0
Tha_Thung_Na,1,8187,m3,55030000.0
Tha_Thung_Na,1,8188,m3,55030000.0
Tha_Thung_Na,1,8189,m3,55030000.0
Tha_Thung_Na,1,8190,m3,55030000.0
Tha_Thung_Na,1,8191,m3,55030000.0
Tha_Thung_Na,1,8192,m3,55030000.0
Tha_Thung_Na,1,8193,m3,55030000.0
Tha_Thung_Na,1,8194,m3,55030000.0
Tha_Thung_Na,1,8195,m3,55030000.0
Tha_Thung_Na,1,8196,m3,55030000.0
Tha_Thung_Na,1,8197,m3,55030000.0
Tha_Thung_Na,1,8198,m3,55030000.0
Tha_Thung_Na,1,8199,m3,55030000.0
Tha_Thung_Na,1,8200,m3,55030000.0
Tha_Thung_Na,1,8201,m3,55030000.0
Tha_Thung_Na,1,8202,m3,55030000.0
Tha_Thung_Na,1,8203,m3,55030000.0
Tha_Thung_Na,1,8204,m3,55030000.0
Tha_Thung_Na,1,8205,m3,55030000.0
Tha_Thung_Na,1,8206,m3,55030000.0
Tha_Thung_Na,1,8207,m3,55030000.0
Tha_Thung_Na,1,8208,m3,55030000.0
Tha_Thung_Na,1,8209,m3,55030000.0
Tha_Thung_Na,1,8210,m3,55030000.0
Tha_Thung_Na,1,8211,m3,55030000.0
Tha_Thung_Na,1,8212,m3,55030000.0
Tha_Thung_Na,1,8213,m3,55030000.0
Tha_Thung_Na,1,8214,m3,55030000.0
Tha_Thung_Na,1,8215,m3,55030000.0
Tha_Thung_Na,1,8216,m3,55030000.0
Tha_Thung_Na,1,8217,m3,55030000.0
Tha_Thung_Na,1,8218,m3,55030000.0
Tha_Thung_Na,1,8219,m3,55030000.0
Tha_Thung_Na,1,8220,m3,55030000.0
Tha_Thung_Na,1,8221,m3,55030000.0
Tha_Thung_Na,1,8222,m3,55030000.0
Tha_Thung_Na,1,8223,m3,55030000.0
Tha_Thung_Na,1,8224,m3,55030000.0
Tha_Thung_Na,1,8225,m3,55030000.0
Tha_Thung_Na,1,8226,m3,55030000.0
Tha_Thung_Na,1,8227,m3,55030000.0
Tha_Thung_Na,1,8228,m3,55030000.0
Tha_Thung_Na,1,8229,m3,55030000.0
Tha_Thung_Na,1,8230,m3,55030000.0
Tha_Thung_Na,1,8231,m3,55030000.0
Tha_Thung_Na,1,8232,m3,55030000.0
Tha_Thung_Na,1,8233,m3,55030000.0
Tha_Thung_Na,1,8234,m3,55030000.0
Tha_Thung_Na,1,8235,m3,55030000.0
Tha_Thung_Na,1,8236,m3,55030000.0
Tha_Thung_Na,1,8237,m3,55030000.0
Tha_Thung_Na,1,8238,m3,55030000.0
Tha_Thung_Na,1,8239,m3,55030000.0
Tha_Thung_Na,1,8240,m3,55030000.0
Tha_Thung_Na,1,8241,m3,55030000.0
Tha_Thung_Na,1,8242,m3,55030000.0
Tha_Thung_Na,1,8243,m3,55030000.0
Tha_Thung_Na,1,8244,m3,55030000.0
Tha_Thung_Na,1,8245,m3,55030000.0
Tha_Thung_Na,1,8246,m3,55030000.0
Tha_Thung_Na,1,8247,m3,55030000.0
Tha_Thung_Na,1,8248,m3,55030000.0
Tha_Thung_Na,1,8249,m3,55030000.0
Tha_Thung_Na,1,8250,m3,55030000.0
Tha_Thung_Na,1,8251,m3,55030000.0
Tha_Thung_Na,1,8252,m3,55030000.0
Tha_Thung_Na,1,8253,m3,55030000.0
Tha_Thung_Na,1,8254,m3,55030000.0
Tha_Thung_Na,1,8255,m3,55030000.0
Tha_Thung_Na,1,8256,m3,55030000.0
Tha_Thung_Na,1,8257,m3,55030000.0
Tha_Thung_Na,1,8258,m3,55030000.0
Tha_Thung_Na,1,8259,m3,55030000.0
Tha_Thung_Na,1,8260,m3,55030000.0
Tha_Thung_Na,1,8261,m3,55030000.0
Tha_Thung_Na,1,8262,m3,55030000.0
Tha_Thung_Na,1,8263,m3,55030000.0
Tha_Thung_Na,1,8264,m3,55030000.0
Tha_Thung_Na,1,8265,m3,55030000.0
Tha_Thung_Na,1,8266,m3,55030000.0
Tha_Thung_Na,1,8267,m3,55030000.0
Tha_Thung_Na,1,8268,m3,55030000.0
Tha_Thung_Na,1,8269,m3,55030000.0
Tha_Thung_Na,1,8270,m3,55030000.0
Tha_Thung_Na,1,8271,m3,55030000.0
Tha_Thung_Na,1,8272,m3,55030000.0
Tha_Thung_Na,1,8273,m3,55030000.0
Tha_Thung_Na,1,8274,m3,55030000.0
Tha_Thung_Na,1,8275,m3,55030000.0
Tha_Thung_Na,1,8276,m3,55030000.0
Tha_Thung_Na,1,8277,m3,55030000.0
Tha_Thung_Na,1,8278,m3,55030000.0
Tha_Thung_Na,1,8279,m3,55030000.0
Tha_Thung_Na,1,8280,m3,55030000.0
Tha_Thung_Na,1,8281,m3,55030000.0
Tha_Thung_Na,1,8282,m3,55030000.0
Tha_Thung_Na,1,8283,m3,55030000.0
Tha_Thung_Na,1,8284,m3,55030000.0
Tha_Thung_Na,1,8285,m3,55030000.0
Tha_Thung_Na,1,8286,m3,55030000.0
Tha_Thung_Na,1,8287,m3,55030000.0
Tha_Thung_Na,1,8288,m3,55030000.0
Tha_Thung_Na,1,8289,m3,55030000.0
Tha_Thung_Na,1,8290,m3,55030000.0
Tha_Thung_Na,1,8291,m3,55030000.0
Tha_Thung_Na,1,8292,m3,55030000.0
Tha_Thung_Na,1,8293,m3,55030000.0
Tha_Thung_Na,1,8294,m3,55030000.0
Tha_Thung_Na,1,8295,m3,55030000.0
Tha_Thung_Na,1,8296,m3,55030000.0
Tha_Thung_Na,1,8297,m3,55030000.0
Tha_Thung_Na,1,8298,m3,55030000.0
Tha_Thung_Na,1,8299,m3,55030000.0
Tha_Thung_Na,1,8300,m3,55030000.0
Tha_Thung_Na,1,8301,m3,55030000.0
Tha_Thung_Na,1,8302,m3,55030000.0
Tha_Thung_Na,1,8303,m3,55030000.0
Tha_Thung_Na,1,8304,m3,55030000.0
Tha_Thung_Na,1,8305,m3,55030000.0
Tha_Thung_Na,1,8306,m3,55030000.0
Tha_Thung_Na,1,8307,m3,55030000.0
Tha_Thung_Na,1,8308,m3,55030000.0
Tha_Thung_Na,1,8309,m3,55030000.0
Tha_Thung_Na,1,8310,m3,55030000.0
Tha_Thung_Na,1,8311,m3,55030000.0
Tha_Thung_Na,1,8312,m3,55030000.0
Tha_Thung_Na,1,8313,m3,55030000.0
Tha_Thung_Na,1,8314,m3,55030000.0
Tha_Thung_Na,1,8315,m3,55030000.0
Tha_Thung_Na,1,8316,m3,55030000.0
Tha_Thung_Na,1,8317,m3,55030000.0
Tha_Thung_Na,1,8318,m3,55030000.0
Tha_Thung_Na,1,8319,m3,55030000.0
Tha_Thung_Na,1,8320,m3,55030000.0
Tha_Thung_Na,1,8321,m3,55030000.0
Tha_Thung_Na,1,8322,m3,55030000.0
Tha_Thung_Na,1,8323,m3,55030000.0
Tha_Thung_Na,1,8324,m3,55030000.0
Tha_Thung_Na,1,8325,m3,55030000.0
Tha_Thung_Na,1,8326,m3,55030000.0
Tha_Thung_Na,1,8327,m3,55030000.0
Tha_Thung_Na,1,8328,m3,55030000.0
Tha_Thung_Na,1,8329,m3,55030000.0
Tha_Thung_Na,1,8330,m3,55030000.0
Tha_Thung_Na,1,8331,m3,55030000.0
Tha_Thung_Na,1,8332,m3,55030000.0
Tha_Thung_Na,1,8333,m3,55030000.0
Tha_Thung_Na,1,8334,m3,55030000.0
Tha_Thung_Na,1,8335,m3,55030000.0
Tha_Thung_Na,1,8336,m3,55030000.0
Tha_Thung_Na,1,8337,m3,55030000.0
Tha_Thung_Na,1,8338,m3,55030000.0
Tha_Thung_Na,1,8339,m3,55030000.0
Tha_Thung_Na,1,8340,m3,55030000.0
Tha_Thung_Na,1,8341,m3,55030000.0
Tha_Thung_Na,1,8342,m3,55030000.0
Tha_Thung_Na,1,8343,m3,55030000.0
Tha_Thung_Na,1,8344,m3,55030000.0
Tha_Thung_Na,1,8345,m3,55030000.0
Tha_Thung_Na,1,8346,m3,55030000.0
Tha_Thung_Na,1,8347,m3,55030000.0
Tha_Thung_Na,1,8348,m3,55030000.0
Tha_Thung_Na,1,8349,m3,55030000.0
Tha_Thung_Na,1,8350,m3,55030000.0
Tha_Thung_Na,1,8351,m3,55030000.0
Tha_Thung_Na,1,8352,m3,55030000.0
Tha_Thung_Na,1,8353,m3,55030000.0
Tha_Thung_Na,1,8354,m3,55030000.0
Tha_Thung_Na,1,8355,m3,55030000.0
Tha_Thung_Na,1,8356,m3,55030000.0
Tha_Thung_Na,1,8357,m3,55030000.0
Tha_Thung_Na,1,8358,m3,55030000.0
Tha_Thung_Na,1,8359,m3,55030000.0
Tha_Thung_Na,1,8360,m3,55030000.0
Tha_Thung_Na,1,8361,m3,55030000.0
Tha_Thung_Na,1,8362,m3,55030000.0
Tha_Thung_Na,1,8363,m3,55030000.0
Tha_Thung_Na,1,8364,m3,55030000.0
Tha_Thung_Na,1,8365,m3,55030000.0
Tha_Thung_Na,1,8366,m3,55030000.0
Tha_Thung_Na,1,8367,m3,55030000.0
Tha_Thung_Na,1,8368,m3,55030000.0
Tha_Thung_Na,1,8369,m3,55030000.0
Tha_Thung_Na,1,8370,m3,55030000.0
Tha_Thung_Na,1,8371,m3,55030000.0
Tha_Thung_Na,1,8372,m3,55030000.0
Tha_Thung_Na,1,8373,m3,55030000.0
Tha_Thung_Na,1,8374,m3,55030000.0
Tha_Thung_Na,1,8375,m3,55030000.0
Tha_Thung_Na,1,8376,m3,55030000.0
Tha_Thung_Na,1,8377,m3,55030000.0
Tha_Thung_Na,1,8378,m3,55030000.0
Tha_Thung_Na,1,8379,m3,55030000.0
Tha_Thung_Na,1,8380,m3,55030000.0
Tha_Thung_Na,1,8381,m3,55030000.0
Tha_Thung_Na,1,8382,m3,55030000.0
Tha_Thung_Na,1,8383,m3,55030000.0
Tha_Thung_Na,1,8384,m3,55030000.0
Tha_Thung_Na,1,8385,m3,55030000.0
Tha_Thung_Na,1,8386,m3,55030000.0
Tha_Thung_Na,1,8387,m3,55030000.0
Tha_Thung_Na,1,8388,m3,55030000.0
Tha_Thung_Na,1,8389,m3,55030000.0
Tha_Thung_Na,1,8390,m3,55030000.0
Tha_Thung_Na,1,8391,m3,55030000.0
Tha_Thung_Na,1,8392,m3,55030000.0
Tha_Thung_Na,1,8393,m3,55030000.0
Tha_Thung_Na,1,8394,m3,55030000.0
Tha_Thung_Na,1,8395,m3,55030000.0
Tha_Thung_Na,1,8396,m3,55030000.0
Tha_Thung_Na,1,8397,m3,55030000.0
Tha_Thung_Na,1,8398,m3,55030000.0
Tha_Thung_Na,1,8399,m3,55030000.0
Tha_Thung_Na,1,8400,m3,55030000.0
Tha_Thung_Na,1,8401,m3,55030000.0
Tha_Thung_Na,1,8402,m3,55030000.0
Tha_Thung_Na,1,8403,m3,55030000.0
Tha_Thung_Na,1,8404,m3,55030000.0
Tha_Thung_Na,1,8405,m3,55030000.0
Tha_Thung_Na,1,8406,m3,55030000.0
Tha_Thung_Na,1,8407,m3,55030000.0
Tha_Thung_Na,1,8408,m3,55030000.0
Tha_Thung_Na,1,8409,m3,55030000.0
Tha_Thung_Na,1,8410,m3,55030000.0
Tha_Thung_Na,1,8411,m3,55030000.0
Tha_Thung_Na,1,8412,m3,55030000.0
Tha_Thung_Na,1,8413,m3,55030000.0
Tha_Thung_Na,1,8414,m3,55030000.0
Tha_Thung_Na,1,8415,m3,55030000.0
Tha_Thung_Na,1,8416,m3,55030000.0
Tha_Thung_Na,1,8417,m3,55030000.0
Tha_Thung_Na,1,8418,m3,55030000.0
Tha_Thung_Na,1,8419,m3,55030000.0
Tha_Thung_Na,1,8420,m3,55030000.0
Tha_Thung_Na,1,8421,m3,55030000.0
Tha_Thung_Na,1,8422,m3,55030000.0
Tha_Thung_Na,1,8423,m3,55030000.0
Tha_Thung_Na,1,8424,m3,55030000.0
Tha_Thung_Na,1,8425,m3,55030000.0
Tha_Thung_Na,1,8426,m3,55030000.0
Tha_Thung_Na,1,8427,m3,55030000.0
