,NTN2,XYB,XPXN,THB,NNP1,NNG2,HHO,import_Hongsa,import_ThaKhaek,import_ThaNaLaeng,import_PakLay,import_PakBo,import_Paksan,import_PhonThong
,bus431,bus204,bus437,bus430,bus410,bus413,bus437,bus203,bus432,bus408,bus206,bus453,bus410,bus437
2023/1/10 22:00,389.1,721.6,156.5,304.1,140.8,0,132.1,1502.9,65.3,21.6,8.7,3.2,0,0
2023/1/10 23:00,390.6,721.4,160.6,308.7,146.5,110.2,131.9,1501.1,69,16,0.7,8.5,0,0
2023/1/11 00:00,371.8,720,149.9,269.3,140.6,0,68,1499.2,67.6,8.9,0.9,11.3,0,0
2023/1/11 01:00,370.5,732,156,195.9,141.4,0,68,1501.1,76.1,14.9,0.1,8.3,0,0
2023/1/11 02:00,371.1,732,156.7,195.9,140.9,0,0,1495.2,75.8,10.9,2.7,12.2,0,0
2023/1/11 03:00,297.6,734.9,149.9,195.8,141.1,0,0,1499.2,59.2,11.1,2.3,14.5,0,0
2023/1/11 04:00,340,733.2,150.6,195.7,142.8,0,0,1503.1,66.6,7.8,3.5,15.9,0,0
2023/1/11 05:00,309.4,732.9,201.2,190.1,148.1,0,0,1501.7,61.6,13.6,0.1,17.5,0,0
2023/1/11 06:00,317.5,712.8,201.4,211.5,156.9,324.1,132.2,1497.9,58.2,20,8.9,28.6,0,0
2023/1/11 07:00,297.5,733.2,155,319,141,305.2,132,1502.7,66,24,13.1,52,0,0
2023/1/11 08:00,317.5,733.3,201.2,326.3,154.4,285.1,131.9,1502.4,46.3,22.80909091,7.6,51.1,0,0
2023/1/11 09:00,451.5,731.1,271.7,312.6,140.9,323.3,132.2,1499.9,50,21.61818182,14.9,50.9,0,0
2023/1/11 10:00,451.9,730.6,286.2,319.2,143.1,230.8,131.9,1499.8,55.4,20.42727273,14.3,42.6,0,0
2023/1/11 11:00,307.9,728.7,278,303.7,165.1,218.9,132.8,1502.6,57.3,19.23636364,16.2,41.8,0,0
2023/1/11 12:00,147.9,730.5,259.2,304.9,150.8,0,132.3,1505.5,40.8,18.04545455,20.3,39.1,0,0
2023/1/11 13:00,308.6,733.3,312.5,326.4,189.7,0,0,1515.6,46.8,16.85454545,20.9,45.8,0,0
2023/1/11 14:00,299.5,732.8,298,323.8,175.1,0,0,1505,46.3,15.66363636,16.2,44.5,0,0
2023/1/11 15:00,299.8,733,276.2,309.3,166.2,108.5,0,1505.6,44.1,14.47272727,16.4,24.5,0,0
2023/1/11 16:00,299.9,732.2,287,312.4,164.9,110.8,0,1508.1,40.4,13.28181818,8.8,23.9,0,0
2023/1/11 17:00,148.4,729.8,163.9,309.9,140.4,107.1,0,1509.3,41.1,12.09090909,3.7,20.7,0,0
2023/1/11 18:00,306.4,732.3,190.6,327.1,154.6,120.6,68,1505.8,52.2,10.9,10.6,23.1,0,0
2023/1/11 19:00,450.3,732.5,281.8,316.9,142.3,325.4,68,1511.8,54.6,5.6,3,22.1,0,0
2023/1/11 20:00,212,756.4,204.5,325.9,149.6,334.3,68,1511.4,55.6,0.3,4.9,18.1,0,0
2023/1/11 21:00,148.3,730.2,350.8,315.8,249.5,419.2,68.2,1501.3,43.6,12.8,12,8.3,0,0
2023/1/11 22:00,150.9,732.8,172.9,312,143.8,480.2,0,1503.9,49.3,25.3,4.4,19.7,0,0
2023/1/11 23:00,714.1,732.1,159.8,321.2,142.1,487.4,0,1498.5,60.9,46.4,24.1,14.7,0,0
2023/1/12 00:00,695.4,619.1,151.9,320.9,143.5,483.2,0,1500.6,65.2,26.9,14.7,19.7,0,0
2023/1/12 01:00,723.2,698.2,175.5,320.8,141.1,486.2,0,1500.3,51.9,36.2,17.7,18.2,0,0
2023/1/12 02:00,689.8,686.5,156.9,308.2,139.7,470.5,0,1493.5,63.6,33.5,16,18.8,0,0
2023/1/12 03:00,589.3,699.3,155.1,303,140.7,0,0,1499.7,66,29.3,17.5,20.1,0,0
2023/1/12 04:00,159.1,697.6,188.5,309.3,143.4,0,0,1503.1,60.9,30.3,17.6,17.3,0,0
2023/1/12 05:00,163.4,696.4,306.1,326.9,185.6,0,0,1501,62.9,28.2,19.2,16,0,0
2023/1/12 06:00,452.8,699.8,273,326.5,181.3,115.3,68.5,1503.8,51.3,44.2,33.6,27.5,0,0
2023/1/12 07:00,448.7,698.6,256.5,317.8,169.5,108.5,67.4,1503.3,49.7,33.8,23.8,40.6,0,0
2023/1/12 08:00,478.3,698.3,303.4,328,200.8,105,67.6,1504.2,52.8,31.03333333,12.6,49.2,0,0
2023/1/12 09:00,570,697.6,240.2,303.8,240.5,413.8,67.6,1500.2,48.7,28.26666667,13.2,39.7,0,0
2023/1/12 10:00,579.1,697.7,243.8,303.2,241.6,332.4,67.7,1504.7,37.2,25.5,12,40.2,0,0
2023/1/12 11:00,590.8,698.6,241.2,297,237.5,345.1,67.6,1244.4,41.6,22.73333333,11.9,36.5,0,0
2023/1/12 12:00,441.9,697.5,151.4,247.5,141.5,160.1,0,1037,37.6,19.96666667,16.2,35.9,0,0
2023/1/12 13:00,315,696.9,194.4,327.7,151.9,0,67.9,1009.1,37.2,17.2,9.1,17.3,0,0
2023/1/12 14:00,452.9,697.4,203.2,316.9,140.4,340.7,68,997.7,25,14.43333333,4.9,27.2,0,0
2023/1/12 15:00,0,696.7,177.5,322.7,139.8,327.6,67.9,999.7,22.6,11.66666667,3.4,27.9,0,0
2023/1/12 16:00,0,697.4,275.6,319.2,140.7,320.9,132.3,1002.4,32.5,8.9,3.8,18.9,0,0
2023/1/12 17:00,0,697.9,300.7,291.1,139.9,335.5,132.4,1004.6,32.4,6.133333333,3.3,9,0,0
2023/1/12 18:00,314.7,697.6,331.9,328.1,168.9,336.3,132.5,1002.5,41.9,3.366666667,5.2,15.4,0,0
2023/1/12 19:00,451.3,698.4,366.5,319.2,233.3,470.7,132.2,999.7,42.2,0.6,8.6,15.9,0,0
2023/1/12 20:00,299.2,697.4,366,310.5,139.9,469.1,68.7,998.7,38.4,5.9,6.2,10.4,0,0
2023/1/12 21:00,149.1,697.8,301.2,316.4,143.3,324.3,68,997.2,43.4,11.2,9.8,3,0,0
2023/1/12 22:00,155.7,698.1,307.1,307.8,144.8,349,67.9,997.7,40.6,21.8,16.5,10.5,0,0
2023/1/12 23:00,309.7,698.9,296,327.8,150.2,359,68,1000.4,50.8,29.1,25.5,12.4,0,0
2023/1/13 00:00,455.6,698.3,287.5,325.2,141.7,228.3,68,999.3,57.5,21.4,19.2,6.8,0,0
2023/1/13 01:00,148.3,698.2,285.5,326.4,147.3,226.8,0,1006.3,58.2,17.7,15.2,10,0,0
2023/1/13 02:00,151.3,699.4,285.4,325.8,145,221.4,0,1001.4,58.8,15.6,13.4,12.5,0,0
2023/1/13 03:00,147.7,697.9,285.7,312.4,142.3,0,0,1000.8,59.9,13.7,12.4,15.7,0,0
2023/1/13 04:00,147.8,699.2,286.2,319,142.7,0,0,1000.5,53.1,13.1,11.4,14.6,0,0
2023/1/13 05:00,168.6,697.3,204.3,303.1,141.4,0,0,1001.5,66,13.9,15.1,14.8,0,0
2023/1/13 06:00,469.1,695.6,254.7,318.2,190.1,234.3,67.4,996.4,40.9,26.5,29.7,23.6,0,0
2023/1/13 07:00,568,704,265.6,304.1,182.5,237.2,67.6,998.4,47.3,15.4,20.4,38.4,0,0
2023/1/13 08:00,560.1,698.4,297.4,323.2,195.4,236.6,68.1,1004.2,43.3,14.95454545,6.9,33,0,0
2023/1/13 09:00,447,698.4,277.8,322.9,181.7,337.1,68,1000,44.2,14.50909091,17.9,34.9,0,0
2023/1/13 10:00,295.9,697.1,264.2,296.5,172.9,349.1,68.2,997.4,67.8,14.06363636,9.3,31.6,0,0
2023/1/13 11:00,299.7,698.4,286.7,323.8,187.4,329.5,68,1001,65.3,13.61818182,9.2,23.3,0,0
2023/1/13 12:00,297.9,698.4,246.2,284.3,161.9,337.1,0,1003.6,60.2,13.17272727,12.6,14.8,0,0
2023/1/13 13:00,172.6,698.6,312,326.4,207.4,250,0,1002.8,61.8,12.72727273,13.5,10.2,0,0
2023/1/13 14:00,389.7,698.6,286.3,321,189,239.2,68.2,1001.7,65.8,12.28181818,6,10.5,0,0
2023/1/13 15:00,387.5,695.9,251.6,318.9,191.7,234.8,68.1,997.4,58.8,11.83636364,7.4,13.3,0,0
2023/1/13 16:00,461.2,698.4,271.8,327.5,200.3,238.9,68.3,999.9,67.6,11.39090909,5,15.5,0,0
2023/1/13 17:00,194.7,698.4,220.5,294.4,141.6,302.2,68.2,1006.5,37.3,10.94545455,3.1,12.9,0,0
2023/1/13 18:00,0,698.4,270.2,324.5,140.1,506.7,68.2,1001.6,43.5,10.5,5.7,21.7,0,0
2023/1/13 19:00,450.1,697.5,269.7,325.8,142.2,506.6,68.6,999.7,53,7.4,4.7,20.5,0,0
2023/1/13 20:00,452.9,699.3,161.5,324.3,235.3,497.8,134.5,1000.3,44.5,14.36666667,10.5,15.8,0,0
2023/1/13 21:00,449.4,697.1,362.6,325.7,240.2,506.5,134.6,1001.6,35.5,21.33333333,21.5,6.1,0,0
2023/1/13 22:00,455.3,698.7,355.2,327.5,240.4,505.9,66.6,1004.1,44.5,28.3,1.2,17.6,0,0
2023/1/13 23:00,455.1,698.7,365.9,327.3,243,516.3,0,995.1,62.6,45.6,21,18.4,0,0
2023/1/14 00:00,566.7,698.9,336.7,321.2,225.7,484.8,0,995.8,60.4,56.8,33.2,14.6,0,0
2023/1/14 01:00,598.9,663.5,349.8,325.1,236.5,340.5,0,1003.4,60.4,54.2,31.9,17.1,0,0
2023/1/14 02:00,299,670.8,343.9,321.9,229.8,323.3,0,1004.8,63.5,57.3,30,15,0,0
2023/1/14 03:00,148,669.1,344.7,320.2,228.5,321.5,0,994.6,65.7,46.1,26.3,16.4,0,0
2023/1/14 04:00,0,672.3,318.8,308,216.8,0,0,1001.3,64.4,44.6,27.9,14,0,0
2023/1/14 05:00,309.3,659.4,162.7,273.6,140.3,0,0,999.6,65.3,53.7,36.7,16,0,0
2023/1/14 06:00,334,670.1,197.7,316.6,156.9,115.6,0,1001.6,62.6,51,40.9,31.2,0,0
2023/1/14 07:00,298.6,671.2,161.1,268,139.6,0,0,1000.9,43.9,29.6,16.8,41.8,0,0
2023/1/14 08:00,305.6,671.7,172.4,292.4,146.3,0,67.8,1004.9,48.3,27.5,16.4,44.8,0,0
2023/1/14 09:00,449.4,669.2,295,319.2,140.1,333,67.6,997.5,47.2,7.4,3.9,46.6,0,0
2023/1/14 10:00,450.7,669.2,151,327.3,141.3,335.7,67.5,997.2,43.6,11.6,2.7,36.9,0,0
2023/1/14 11:00,445.9,664.9,146,316.4,140.3,219,67.5,993.2,50.7,4.5,1.3,35.1,0,0
2023/1/14 12:00,39.7,670.8,151.7,197.2,141,43.5,67.6,999.7,48.3,4,0,30.3,0,0
2023/1/14 13:00,0,670.3,212.9,248.3,169.5,208.2,67.5,1002.2,51.6,5.2,0,26,0,0
2023/1/14 14:00,0,674.1,305.8,325.7,147.2,227.9,67.4,999.4,57.6,12.1,4.8,15.2,0,0
2023/1/14 15:00,150.6,670.7,289.6,323.9,143.6,320.2,67.4,999.6,54.4,16.7,6.1,17.8,0,0
2023/1/14 16:00,453.6,667.1,299.8,325.4,142.2,334,67.3,1001.9,60,19,6,13.1,0,0
2023/1/14 17:00,655.1,670.6,153.5,288.1,138.6,0,67.6,997.8,57.9,1.2,0.8,8.2,0,0
2023/1/14 18:00,606.4,678.4,190.2,266.9,150.8,0,131.9,1000.4,74.6,9.8,14.3,19.6,0,0
2023/1/14 19:00,626.1,670.6,309.2,313.8,246.8,458.7,132,997.2,55,13.3,19.1,20.7,0,0
2023/1/14 20:00,457.5,662.8,336.1,327.2,264,500.4,132,1000.8,56.6,2.1,6.5,18.4,0,0
2023/1/14 21:00,448.4,662.9,321.9,318.1,258.1,501.6,67.6,998.3,59.1,15.85,5.2,8.7,0,0
2023/1/14 22:00,465.8,670.7,168.1,324.3,148,354.7,132.9,993.8,61.5,29.6,20.5,21.2,0,0
2023/1/14 23:00,474.1,649.3,124.4,327.1,154.8,497.8,67.3,994.6,63.1,42.7,33.5,23.9,0,0
2023/1/15 00:00,627.8,669.8,118.7,325.5,146.4,520,67.1,998.6,60.6,35.2,24.5,25.6,0,0
2023/1/15 01:00,591.2,668.9,108.5,0,141.3,501.4,67.1,1003.7,106.6,29.1,24.3,10.1,0,0
2023/1/15 02:00,451.5,669.8,175,0,195.9,550.5,67.4,1001.5,106,26.8,23.3,9.6,0,0
2023/1/15 03:00,300.1,668.2,180.1,0,198.8,255,0,999,106.9,25.6,22.6,6.9,0,0
2023/1/15 04:00,296.5,669.7,102.9,0,142.7,227.5,0,994.8,105.2,23.7,21.6,9.1,0,0
2023/1/15 05:00,300.1,672,170,0,141,0,0,999.4,111.6,27.6,26.6,9.1,0,0
2023/1/15 06:00,314.6,669.6,185.1,0,153.4,0,0,1002,86.9,32.4,35.4,16.2,0,0
2023/1/15 07:00,449.4,670.9,159.6,0,141.4,0,0,1002.1,87.2,26.6,31.1,19.4,0,0
2023/1/15 08:00,305,670.5,171.8,0,132.5,0,0,999.9,87.7,11.5,14.6,24.1,0,0
2023/1/15 09:00,454.3,670,170,0,128.9,0,0,1000,86.6,10.8,15.1,11.3,0,0
2023/1/15 10:00,455.1,669.9,173.8,0,132.7,0,0,997.3,85.3,11.9,17.3,2,0,0
2023/1/15 11:00,304.2,669.8,165.5,0,131.8,0,0,996.9,87.3,9.9,15.2,4.2,0,0
2023/1/15 12:00,0,671.3,125.6,0,109.8,0,0,999,85.9,3.4,9.9,8,0,0
2023/1/15 13:00,0,670.3,178.3,265.9,132.1,0,0,997.6,40.1,8.4,8.4,24.9,0,0
2023/1/15 14:00,445,670.7,167.5,254.5,126,0,0,997.7,40,14.4,15.3,22.6,0,0
2023/1/15 15:00,302.8,669.6,177.3,262.7,130.8,0,0,1001.4,58.2,18.7,19.1,15.3,0,0
2023/1/15 16:00,300.6,670.6,179.7,260.2,132,0,0,1001.8,60.4,18.8,22.4,18.1,0,0
2023/1/15 17:00,297.5,669.5,178.7,263.1,208.6,0,0,1000.9,58.9,5.8,10.2,18.4,0,0
2023/1/15 18:00,467.1,667.9,176.2,255.4,242.3,115.8,132,990.7,98.9,21.2,19.9,23.5,0,0
2023/1/15 19:00,449.9,669.1,235.9,264.4,236.4,327.2,131.9,995.4,96.6,15.6,13.6,28.9,0,0
2023/1/15 20:00,444,661.1,231.8,246,228.5,336.6,67.1,990.8,81.4,7.8,2.8,24,0,0
2023/1/15 21:00,444,672.6,138.4,262.4,143.1,221,131.7,997.9,75.4,16.5,5.2,15.7,0,0
2023/1/15 22:00,448,666.4,146.3,253.4,139.6,224.5,132.3,1110.7,71.1,26.4,8.9,24.7,0,0
2023/1/15 23:00,441.5,671.6,126.9,235.7,140.8,217.8,131.9,1264.6,69.9,44.3,28.8,19.4,0,0
2023/1/16 00:00,441.8,638.8,122.6,239.2,140.7,231,0,1409.7,75.7,46.6,25.8,23.1,0,0
2023/1/16 01:00,0,629.8,107.8,76.6,141.6,0,0,1500.4,74.4,37.2,24.4,16.2,0,0
2023/1/16 02:00,0,632.8,100.9,0,0,0,0,1500.8,75,44,24.4,13.7,0,0
2023/1/16 03:00,0,633.7,0,0,0,0,0,1504.9,75,20.2,4.2,15.8,0,0
2023/1/16 04:00,0,636.3,0,0,0,0,0,1510.9,74.3,21.9,3.7,16.7,0,0
2023/1/16 05:00,0,633.2,0,69.1,0,0,0,1509,73.4,24.8,8.2,23.5,0,0
2023/1/16 06:00,26.6,698,207.1,289.3,147.2,0,0,1516.2,41.4,36,18.3,48.8,0,0
2023/1/16 07:00,298.2,698.2,151.6,194.6,142.3,0,0,1504.8,45.5,42,22.8,57.9,0,0
2023/1/16 08:00,454,703.2,150.3,195.5,141,0,66.3,1505.8,45.3,38.67272727,23.3,57.3,0,0
2023/1/16 09:00,446.4,698.7,278.4,254.9,182,144,66.6,1501,36.7,35.34545455,27.8,59.4,0,0
2023/1/16 10:00,449.6,698.5,299.3,281.1,197.9,157.6,66.5,1505.4,38.3,32.01818182,24.4,56.7,0,0
2023/1/16 11:00,448.8,698.6,295.8,272.9,196.3,158.1,66.5,1504.9,37,28.69090909,24.9,46.9,0,0
2023/1/16 12:00,366.3,692.3,260.3,256.9,195.8,0,0,1500.9,41.1,25.36363636,25.9,39.8,0,0
2023/1/16 13:00,248.5,698.3,316.4,270.1,233.3,0,65.9,1511.2,37.9,22.03636364,24.6,43.6,0,0
2023/1/16 14:00,397.6,698.2,296.8,274.9,216.2,227.4,66.3,1507.4,38.9,18.70909091,18.5,40.4,0,0
2023/1/16 15:00,450.5,701.7,349.9,308.8,254.3,179.7,66,1509.3,37.8,15.38181818,14.7,30.6,0,0
2023/1/16 16:00,450.2,696.6,296.3,274.4,214.7,237.4,67.9,1507.8,43.1,12.05454545,5.3,25,0,0
2023/1/16 17:00,441.6,683.9,310.7,248.9,204.5,223.9,67.9,1498.4,40.7,8.727272727,5,24.8,0,0
2023/1/16 18:00,450.6,698.8,274.1,280.2,230.2,221.3,131.9,1509.3,42.9,5.4,4.4,29.6,0,0
2023/1/16 19:00,532.7,697.3,366.6,319.4,261.6,363.7,131.7,1504.6,49.4,2.2,0.9,32.3,0,0
2023/1/16 20:00,560.6,697.4,312.1,287.8,193.2,485,131.8,1507.7,38.8,1.2,2.9,26.3,0,0
2023/1/16 21:00,552.3,697.9,152.3,233.9,141.4,230,131.8,1501.7,36.8,0.2,4.9,18.2,0,0
2023/1/16 22:00,469.4,645.8,350.5,323.7,259.9,371,131.5,1510.2,29.8,29.7,12.1,31,0,0
2023/1/16 23:00,665,633.8,345.4,310.7,248.7,331.9,0,1505,33,40.4,15.1,35.8,0,0
2023/1/17 00:00,487.4,664.8,358.1,324.6,257.2,315,68.2,1503.4,58.9,34.8,11.6,31.9,0,0
2023/1/17 01:00,306.4,612.6,358.7,316,144.8,113.2,67.8,1500.5,41.5,32.5,9.6,30.2,0,0
2023/1/17 02:00,300.9,618,165.4,196.2,140.4,0,0,1503.8,48.8,33.2,16.4,27.7,0,0
2023/1/17 03:00,0,617.9,164.8,194.7,141.4,0,0,1503.1,53,26.1,14.6,29.9,0,0
2023/1/17 04:00,0,629.5,157,198.8,142,0,0,1511.3,50.7,25.4,15.2,30.2,0,0
2023/1/17 05:00,0,618,167,197.2,140,0,0,1510.5,53.2,37.6,22.6,30.3,0,0
2023/1/17 06:00,450,681,164.5,316,141.4,0,0,1507.3,30.8,37.2,32.4,43.8,0,0
2023/1/17 07:00,300.2,686.6,202.4,197.4,141.3,0,0,1505.9,36.2,22.6,16.6,62.1,0,0
2023/1/17 08:00,320.9,685.5,204.9,219.7,161,0,67.5,1508.4,38.9,21.22727273,9.8,58.6,0,0
2023/1/17 09:00,303.4,686.4,162.6,319.1,144,350.4,67.6,1507.8,35.4,19.85454545,16.9,67.8,0,0
2023/1/17 10:00,300,686.8,268.6,326.2,141.1,218,67.5,1510.1,32.9,18.48181818,12.8,55.1,0,0
2023/1/17 11:00,303.4,686.5,250.2,316.9,140,229.5,67.7,1511.3,40.5,17.10909091,17.7,40.8,0,0
2023/1/17 12:00,297.5,681.4,149.7,277.9,140.7,45.6,67.5,1511.8,40.3,15.73636364,21.7,33.3,0,0
2023/1/17 13:00,330.6,687,222.9,232.1,172,104.6,67.8,1511.8,42,14.36363636,21.7,31.2,0,0
2023/1/17 14:00,401,686,330.6,202,141.3,219.7,67.7,1505.9,35.6,12.99090909,13.1,37.2,0,0
2023/1/17 15:00,399.9,686.1,327.3,200.8,139.6,215.1,67.6,1508.5,33.7,11.61818182,9.7,26.4,0,0
2023/1/17 16:00,468.4,685.9,326.4,314.3,193.5,330,67.7,1505.5,29.2,10.24545455,10.6,26.3,0,0
2023/1/17 17:00,299.7,686.4,226.3,303.9,194.6,161.5,0,1507.6,34.4,8.872727273,5.7,23.2,0,0
2023/1/17 18:00,451,695.6,269.2,326.3,218.9,341.7,132.4,1505.9,44.1,7.5,4.1,34.5,0,0
2023/1/17 19:00,563,690,298.4,322.6,213.6,334,132.4,1505.7,51.1,6.5,1.7,35.9,0,0
2023/1/17 20:00,567.9,686.2,257.5,299.5,191.5,338.8,132.3,1510.1,43.6,2.3,3.1,27.1,0,0
2023/1/17 21:00,451.4,685.8,159.3,312.5,142.5,257.4,132.4,1503,38.8,21.5,6.5,13.4,0,0
2023/1/17 22:00,449.9,627.6,156.4,325.3,139.6,255.9,132.4,1506.8,26.8,35.7,14.4,26.7,0,0
2023/1/17 23:00,602.7,617.4,344.9,325.5,257,366.4,0,1504.7,58.1,40.3,20.2,26,0,0
2023/1/18 00:00,447.3,592.4,323.6,317.7,201.2,338.8,68.3,1501.9,56.8,29.9,10.6,24.7,0,0
2023/1/18 01:00,313.3,585.7,187.3,327.5,148.2,232.1,0,1513.6,54.4,32.8,9,35.8,0,0
2023/1/18 02:00,0,586.2,186.1,316.7,140.5,156.1,0,1511.5,55.7,39.4,25.3,27.3,0,0
2023/1/18 03:00,0,581.2,186.6,326.3,150.5,0,0,1511.9,58.9,42.7,24.4,27.3,0,0
2023/1/18 04:00,0,581.8,158.9,198.7,140.8,0,0,1508.5,58,40.3,26.2,22,0,0
2023/1/18 05:00,0,581.6,162.6,206.5,141.7,0,0,1506.3,61,43.4,29.5,23,0,0
2023/1/18 06:00,601.7,649.7,166.2,320.5,141.3,306.7,67.8,1510.7,63.1,56.2,41.8,37.2,0,0
2023/1/18 07:00,448.8,656.1,160,294.3,138.5,227.1,68,1507,44.6,30.9,13.7,51.5,0,0
2023/1/18 08:00,463.9,661.4,170.5,322.7,143.8,235.2,68.2,1508.5,45.6,28.43636364,12.1,52.2,0,0
2023/1/18 09:00,448.7,661.4,272.3,307.3,160.4,259,68,1506.7,42.4,25.97272727,15.7,48.2,0,0
2023/1/18 10:00,220.1,660.7,268.4,326.6,176.4,173.4,68,1509,33.8,23.50909091,14.2,47.1,0,0
2023/1/18 11:00,213,662.2,249.5,290.9,165.5,185.6,68.3,1504.4,37.9,21.04545455,15.1,35.8,0,0
2023/1/18 12:00,31.4,662.3,76.5,239.7,0,0,67.7,1508,41.8,18.58181818,17.6,33.8,0,0
2023/1/18 13:00,236.3,663.9,104.7,306.5,0,0,67.8,1507.5,36.9,16.11818182,18.7,36.6,0,0
2023/1/18 14:00,230.6,662,272.6,312.7,200.4,185.3,132.6,1508.8,43.1,13.65454545,10.8,39.9,0,0
2023/1/18 15:00,239.5,661.4,283.8,302.8,208.9,186,132.2,1506.7,39.9,11.19090909,9.5,22.7,0,0
2023/1/18 16:00,240.6,664.7,284.4,294.5,210.1,185.5,131.9,1512.7,42.7,8.727272727,5.6,22.3,0,0
2023/1/18 17:00,235,661.8,279.3,283,141.5,183.3,131.9,1506.9,39,6.263636364,5.4,20.5,0,0
2023/1/18 18:00,649.5,662.7,365.2,327.3,258.5,126.2,132,1506.2,47,3.8,0.7,29.7,0,0
2023/1/18 19:00,712.1,689.5,351.7,300.9,252.8,336.6,132,1510.1,47.3,2.4,1.8,28.1,0,0
2023/1/18 20:00,575.5,662,342.1,297.6,263.9,225.8,0,1506.3,45.7,14.45,8.8,16.5,0,0
2023/1/18 21:00,619.3,662.2,292.5,326.2,0,219.9,0,1507.7,36.7,26.5,12.6,25.8,0,0
2023/1/18 22:00,622.6,662.2,299.9,327.5,0,219.4,0,1509.2,39.1,39.8,27.3,21.7,0,0
2023/1/18 23:00,677.2,584.6,362,327.3,0,304.8,0,1512.1,43.1,48.4,25.3,21.7,0,0
2023/1/19 00:00,582.8,593.7,348.8,317.7,0,298.6,0,1506.3,39.5,43.1,22.7,24.9,0,0
2023/1/19 01:00,595.9,591.1,248.6,328.6,148.9,214.3,0,1510.3,46.4,40,18.8,21.8,0,0
2023/1/19 02:00,458.4,594.1,174.4,328,145,35.9,0,1512.3,44.6,38.3,18.4,24.6,0,0
2023/1/19 03:00,460.1,593.2,171.8,327.5,148.1,0,0,1507.6,44.4,33.3,15.1,26.5,0,0
2023/1/19 04:00,302.5,593.7,155.6,303.5,139.9,0,0,1510.7,48,22,13.4,24.4,0,0
2023/1/19 05:00,299.9,587.1,162.3,322.6,144.7,0,0,1501.8,47.9,37.6,21.5,24.2,0,0
2023/1/19 06:00,459.8,593.6,214.3,327.8,147.8,324.7,0,1505.3,51,43.9,28.3,40.1,0,0
2023/1/19 07:00,469.6,673.8,166.8,318.4,148.9,347.4,0,1509,36.8,25.4,12.5,63.3,0,0
2023/1/19 08:00,155.5,680.6,184.6,327.3,157.8,119.5,0,1517.7,42.4,24.77272727,6.1,56.9,0,0
2023/1/19 09:00,303.7,673,268.9,325.3,167.4,218.1,0,1510.9,36.7,24.14545455,11.7,61.5,0,0
2023/1/19 10:00,240.7,673.1,298.8,325,179.8,169.9,0,1512.5,38.5,23.51818182,11.1,51.2,0,0
2023/1/19 11:00,241.1,673.9,303,326.9,178.7,168.4,0,1508,38.6,22.89090909,16.2,39.2,0,0
2023/1/19 12:00,0,670.7,263.9,309.5,152.8,0,0,1499,32.5,22.26363636,18.5,38.8,0,0
2023/1/19 13:00,187.3,673.9,318.4,315.3,190.3,110.6,67,1508.7,31.8,21.63636364,17.5,35.7,0,0
2023/1/19 14:00,154,672.9,323.2,321.8,189.6,0,132.3,1506.4,25.9,21.00909091,10.3,36,0,0
2023/1/19 15:00,238.3,674,331.1,315.9,197.9,0,132.3,1503.3,26.6,20.38181818,6.2,35.6,0,0
2023/1/19 16:00,238.5,673.4,319.7,300.6,192,0,132.3,1505.6,29.4,19.75454545,7.7,37.7,0,0
2023/1/19 17:00,230.2,670.8,305.1,301.3,182.2,0,132.4,1492,33.9,19.12727273,2.4,16.9,0,0
2023/1/19 18:00,480.5,680.3,337.4,319.9,204.4,223.5,132.2,1499.5,44.8,18.5,9.2,16.2,0,0
2023/1/19 19:00,587.4,679.7,319.8,306.6,191.5,489.6,132.2,1489.1,53.3,9.8,5.2,20.8,0,0
2023/1/19 20:00,370.9,670.8,286.8,277,171.3,0,132.4,1487.2,49.6,22,14.6,19.4,0,0
2023/1/19 21:00,241,671.8,328.6,319,242,0,67.9,1496.8,48.6,14.9,2.4,14,0,0
2023/1/19 22:00,237.4,692,326.4,309.3,230.6,0,68.1,1499.5,57.3,43.1,24.3,30,0,0
2023/1/19 23:00,477.8,612.5,335,317.5,238.5,550.9,68.1,1496.4,55.6,55.2,26.6,29.2,0,0
2023/1/20 00:00,480.8,614,351.3,324.8,254,550.6,68,1491.9,53.9,44.6,19.1,30.3,0,0
2023/1/20 01:00,400.5,586.9,172.5,318.9,144.3,222.4,0,1492.2,54.4,47.6,19.7,33.1,0,0
2023/1/20 02:00,405.2,572.8,162.9,316.5,143,31.5,0,1486.6,55.1,39.2,18.8,26.9,0,0
2023/1/20 03:00,39,591.7,150.4,275.1,141.1,0,0,1490.3,56.4,36,15.2,31,0,0
2023/1/20 04:00,0,589.8,167.2,309.3,141.3,0,0,1493.9,53.4,46.3,17.7,30.7,0,0
2023/1/20 05:00,0,601.2,164.7,198.3,142.6,0,0,1493.5,54.6,40.1,21.4,24.5,0,0
2023/1/20 06:00,451.2,579.8,264.5,327.5,179.7,0,0,1489.1,32.7,43.6,27.3,41.3,0,0
2023/1/20 07:00,458.6,667.3,254.2,312.6,170.3,219,0,1485.7,36.2,22.5,8,56,0,0
2023/1/20 08:00,461.7,668.4,282.4,327.5,181.1,0,0,1492.5,35.9,1.4,12.2,44.3,0,0
2023/1/20 09:00,448.7,670.2,295.9,311.5,197.6,214.3,0,1487.3,37.2,1.8,18.1,49.3,0,0
2023/1/20 10:00,300.9,669.7,308.9,191.6,142.1,0,0,1492.4,54.3,2.2,13.3,37.3,0,0
