tech,zone,year,month,hour,unit,value
350_Solar,system,2011,1,21,fraction,0.0
350_Solar,system,2011,1,22,fraction,0.0
350_Solar,system,2011,1,23,fraction,0.0
350_Solar,system,2011,1,24,fraction,0.0
352_Solar,system,2011,1,1,fraction,0.0
352_Solar,system,2011,1,2,fraction,0.0
352_Solar,system,2011,1,3,fraction,0.0
352_Solar,system,2011,1,4,fraction,0.0
352_Solar,system,2011,1,5,fraction,0.0
352_Solar,system,2011,1,6,fraction,0.0
352_Solar,system,2011,1,7,fraction,0.0
352_Solar,system,2011,1,8,fraction,0.0
352_Solar,system,2011,1,9,fraction,0.273889951164
352_Solar,system,2011,1,10,fraction,0.371756021315
352_Solar,system,2011,1,11,fraction,0.448432300246
352_Solar,system,2011,1,12,fraction,0.464764460504
352_Solar,system,2011,1,13,fraction,0.377467804551
352_Solar,system,2011,1,14,fraction,0.118322415716
352_Solar,system,2011,1,15,fraction,0.0334434509635
352_Solar,system,2011,1,16,fraction,0.0
352_Solar,system,2011,1,17,fraction,0.0
352_Solar,system,2011,1,18,fraction,0.0
352_Solar,system,2011,1,19,fraction,0.0
352_Solar,system,2011,1,20,fraction,0.0
352_Solar,system,2011,1,21,fraction,0.0
352_Solar,system,2011,1,22,fraction,0.0
352_Solar,system,2011,1,23,fraction,0.0
352_Solar,system,2011,1,24,fraction,0.0
354_Solar,system,2011,1,1,fraction,0.0
354_Solar,system,2011,1,2,fraction,0.0
354_Solar,system,2011,1,3,fraction,0.0
354_Solar,system,2011,1,4,fraction,0.0
354_Solar,system,2011,1,5,fraction,0.0
354_Solar,system,2011,1,6,fraction,0.0
354_Solar,system,2011,1,7,fraction,0.0
354_Solar,system,2011,1,8,fraction,0.0
354_Solar,system,2011,1,9,fraction,0.436131989956
354_Solar,system,2011,1,10,fraction,0.53960019636
354_Solar,system,2011,1,11,fraction,0.610803275481
354_Solar,system,2011,1,12,fraction,0.614204670645
354_Solar,system,2011,1,13,fraction,0.547284154137
354_Solar,system,2011,1,14,fraction,0.501589653011
354_Solar,system,2011,1,15,fraction,0.157213150498
