zone,year,month,hour,unit,value
system,2016,1,7193,MW,4065.6800000000007
system,2016,1,7194,MW,4065.6800000000007
system,2016,1,7195,MW,4065.6800000000007
system,2016,1,7196,MW,4065.6800000000007
system,2016,1,7197,MW,4065.6800000000007
system,2016,1,7198,MW,4065.6800000000007
system,2016,1,7199,MW,4065.6800000000007
system,2016,1,7200,MW,4065.6800000000007
system,2016,1,7201,MW,4011.1
system,2016,1,7202,MW,4011.1
system,2016,1,7203,MW,4011.1
system,2016,1,7204,MW,4011.1
system,2016,1,7205,MW,4011.1
system,2016,1,7206,MW,4011.1
system,2016,1,7207,MW,4011.1
system,2016,1,7208,MW,4011.1
system,2016,1,7209,MW,4011.1
system,2016,1,7210,MW,4011.1
system,2016,1,7211,MW,4011.1
system,2016,1,7212,MW,4011.1
system,2016,1,7213,MW,4011.1
system,2016,1,7214,MW,4011.1
system,2016,1,7215,MW,4011.1
system,2016,1,7216,MW,4011.1
system,2016,1,7217,MW,4011.1
system,2016,1,7218,MW,4011.1
system,2016,1,7219,MW,4011.1
system,2016,1,7220,MW,4011.1
system,2016,1,7221,MW,4011.1
system,2016,1,7222,MW,4011.1
system,2016,1,7223,MW,4011.1
system,2016,1,7224,MW,4011.1
system,2016,1,7225,MW,3970.9700000000007
system,2016,1,7226,MW,3970.9700000000007
system,2016,1,7227,MW,3970.9700000000007
system,2016,1,7228,MW,3970.9700000000007
system,2016,1,7229,MW,3970.9700000000007
system,2016,1,7230,MW,3970.9700000000007
system,2016,1,7231,MW,3970.9700000000007
system,2016,1,7232,MW,3970.9700000000007
system,2016,1,7233,MW,3970.9700000000007
system,2016,1,7234,MW,3970.9700000000007
system,2016,1,7235,MW,3970.9700000000007
system,2016,1,7236,MW,3970.9700000000007
system,2016,1,7237,MW,3970.9700000000007
system,2016,1,7238,MW,3970.9700000000007
system,2016,1,7239,MW,3970.9700000000007
system,2016,1,7240,MW,3970.9700000000007
system,2016,1,7241,MW,3970.9700000000007
system,2016,1,7242,MW,3970.9700000000007
system,2016,1,7243,MW,3970.9700000000007
system,2016,1,7244,MW,3970.9700000000007
system,2016,1,7245,MW,3970.9700000000007
system,2016,1,7246,MW,3970.9700000000007
system,2016,1,7247,MW,3970.9700000000007
system,2016,1,7248,MW,3970.9700000000007
system,2016,1,7249,MW,3946.8300000000004
system,2016,1,7250,MW,3946.8300000000004
system,2016,1,7251,MW,3946.8300000000004
system,2016,1,7252,MW,3946.8300000000004
system,2016,1,7253,MW,3946.8300000000004
system,2016,1,7254,MW,3946.8300000000004
system,2016,1,7255,MW,3946.8300000000004
system,2016,1,7256,MW,3946.8300000000004
system,2016,1,7257,MW,3946.8300000000004
system,2016,1,7258,MW,3946.8300000000004
system,2016,1,7259,MW,3946.8300000000004
system,2016,1,7260,MW,3946.8300000000004
system,2016,1,7261,MW,3946.8300000000004
system,2016,1,7262,MW,3946.8300000000004
system,2016,1,7263,MW,3946.8300000000004
system,2016,1,7264,MW,3946.8300000000004
system,2016,1,7265,MW,3946.8300000000004
system,2016,1,7266,MW,3946.8300000000004
system,2016,1,7267,MW,3946.8300000000004
system,2016,1,7268,MW,3946.8300000000004
system,2016,1,7269,MW,3946.8300000000004
system,2016,1,7270,MW,3946.8300000000004
system,2016,1,7271,MW,3946.8300000000004
system,2016,1,7272,MW,3946.8300000000004
system,2016,1,7273,MW,3733.8999999999996
system,2016,1,7274,MW,3733.8999999999996
system,2016,1,7275,MW,3733.8999999999996
system,2016,1,7276,MW,3733.8999999999996
system,2016,1,7277,MW,3733.8999999999996
system,2016,1,7278,MW,3733.8999999999996
system,2016,1,7279,MW,3733.8999999999996
system,2016,1,7280,MW,3733.8999999999996
system,2016,1,7281,MW,3733.8999999999996
system,2016,1,7282,MW,3733.8999999999996
system,2016,1,7283,MW,3733.8999999999996
system,2016,1,7284,MW,3733.8999999999996
system,2016,1,7285,MW,3733.8999999999996
system,2016,1,7286,MW,3733.8999999999996
system,2016,1,7287,MW,3733.8999999999996
system,2016,1,7288,MW,3733.8999999999996
system,2016,1,7289,MW,3733.8999999999996
system,2016,1,7290,MW,3733.8999999999996
system,2016,1,7291,MW,3733.8999999999996
system,2016,1,7292,MW,3733.8999999999996
system,2016,1,7293,MW,3733.8999999999996
system,2016,1,7294,MW,3733.8999999999996
system,2016,1,7295,MW,3733.8999999999996
system,2016,1,7296,MW,3733.8999999999996
system,2016,1,7297,MW,3618.3800000000006
system,2016,1,7298,MW,3618.3800000000006
system,2016,1,7299,MW,3618.3800000000006
system,2016,1,7300,MW,3618.3800000000006
system,2016,1,7301,MW,3618.3800000000006
system,2016,1,7302,MW,3618.3800000000006
system,2016,1,7303,MW,3618.3800000000006
system,2016,1,7304,MW,3618.3800000000006
system,2016,1,7305,MW,3618.3800000000006
system,2016,1,7306,MW,3618.3800000000006
system,2016,1,7307,MW,3618.3800000000006
system,2016,1,7308,MW,3618.3800000000006
system,2016,1,7309,MW,3618.3800000000006
system,2016,1,7310,MW,3618.3800000000006
system,2016,1,7311,MW,3618.3800000000006
system,2016,1,7312,MW,3618.3800000000006
system,2016,1,7313,MW,3618.3800000000006
system,2016,1,7314,MW,3618.3800000000006
system,2016,1,7315,MW,3618.3800000000006
system,2016,1,7316,MW,3618.3800000000006
system,2016,1,7317,MW,3618.3800000000006
system,2016,1,7318,MW,3618.3800000000006
system,2016,1,7319,MW,3618.3800000000006
system,2016,1,7320,MW,3618.3800000000006
system,2016,1,7321,MW,3627.1400000000003
